TIME,THRUST,ALTITUDE,SPEED,GROUNDSPEED,TWR,AoA,APOAPSIS,PERIAPSIS
3.32,0,92.7253479352221,0.00144472813443566,4.1989524763512E-05,0,8.36363225872623,90.7377571221441,-6362518.45353619
3.52,0,92.7253489522263,0.00147136303728626,3.46560351700828E-05,0,9.03452161236672,90.7377578336746,-6362518.4542138
3.72,0,92.7253481624648,0.00145334694114842,3.2100612672849E-05,0,9.00365086441856,90.7377577116713,-6362518.45403686
3.92,0,92.7253491804004,0.00145212747957368,3.90745111207207E-05,0,8.81302482084488,90.737757676281,-6362518.45422973
4.12,247.054606437683,92.7483149301261,1.18068166992067,0.237970245150421,0.0118442230828108,1.61558241923898,90.8330270517617,-6362518.45716848
4.32,247.059432983398,94.4851459180936,15.6129331800319,3.0789046780658,0.0117457810796634,1.36278300038116,104.484231205657,-6362518.04274115
4.52,247.073985099792,99.1815989473835,30.7918288279774,6.0481107614092,0.011643278361749,1.31908601290846,143.779823581688,-6362516.72751732
4.72,247.098433494568,106.870871142484,46.1164882334561,9.04000368712581,0.011540356385527,1.29804315132246,209.359053628519,-6362514.48809771
4.92,46.8730344772339,116.581769861281,50.2919655310405,10.0911339501982,0.0606482644871645,1.56818966723037,238.60080271773,-6362513.49160348
5.12,46.8827781677246,126.706250247546,52.9604490179146,10.8763206035396,0.0548086543907631,1.80314284270268,262.279911097139,-6362512.66684593
5.32,46.8929395675659,137.251045352779,54.6811568275239,11.4995473391839,0.054695421842849,2.02977061873177,281.571242829785,-6362511.97671303
5.52,46.9034004211426,148.122302069329,56.4160433417954,12.127714792127,0.0545817475496007,2.21527849920533,301.527504295111,-6362511.25952759
5.72,46.9141683578491,159.322705036029,58.1672306138803,12.7628683791106,0.0544675641412995,2.35920569745807,322.167927819304,-6362510.51565882
5.92,46.9252433776855,170.85464904923,59.930420128415,13.4065858981065,0.0543529961497162,2.46168631904359,343.473856990226,-6362509.74190933
6.12,46.9366245269775,182.718982717954,61.6981489468087,14.0605065421861,0.0542382453016174,2.52887392806838,365.401572418399,-6362508.92846249
6.32,46.9483118057251,194.915721678175,63.4694400941098,14.7255407580873,0.0541233546012723,2.56247787576519,387.943809005432,-6362508.0736683
6.52,46.9603061676025,207.445362173021,65.2507488957641,15.405089223095,0.0540081577613982,2.56375094451066,411.138417684473,-6362507.14653108
6.72,46.9726037979126,220.309764597565,67.0487468897937,16.1023724119292,0.0538924789274936,2.53246546657077,435.030121672899,-6362506.13475382
6.92,46.9852056503296,233.511240758002,68.8630855676942,16.8198478823055,0.0537763348494696,2.47002027140736,459.6200099485,-6362504.98808276
7.12,46.9981155395508,247.051312609576,70.6887013961431,17.5589631259782,0.053659875989771,2.37720521273919,484.875113066286,-6362503.69575022
7.32,47.0113315582275,260.930187013,72.5198590909389,18.321245061596,0.0535432592147261,2.25672293223353,510.751760761254,-6362502.23550127
7.52,47.0248508453369,275.147333845496,74.3568668096166,19.1094747420315,0.053426495255544,2.11186510357328,537.244048239663,-6362500.57147241
7.72,47.038670539856,289.702681231312,76.2038700036278,19.926357503264,0.0533094680944045,1.94449666343664,564.375720241107,-6362498.66409071
7.92,47.0527954101563,304.596841249615,78.0656314144392,20.7753347311252,0.0531920734732713,1.75741057014021,592.176555432379,-6362496.48477668
8.12,47.0672216415405,319.830945235677,79.9439613646098,21.6595241876687,0.0530742575221374,1.55489510751932,620.655693849549,-6362494.00367309
8.32,47.0819454193115,335.405618848279,81.8347294658622,22.5801342096816,0.0529561537789363,1.34172771632627,649.776453208178,-6362491.19025429
8.52,47.0969648361206,351.320161782205,83.7313786700953,23.5371303397715,0.0528379339475,1.12599218920452,679.479081334546,-6362488.01034028
8.72,47.1122827529907,367.572821548209,85.6318753049945,24.5318173291107,0.0527196730725604,0.915009380051395,709.733557648025,-6362484.44764366
8.92,47.127890586853,384.161440384574,87.5340851278528,25.5645028658957,0.0526014386698552,0.724809477052575,740.508555854671,-6362480.46757291
9.12,47.1437873840332,401.083598067984,89.4415766581146,26.6375905913191,0.0524831378680565,0.580387439249519,771.816697388887,-6362476.03592318
9.32,47.1599674224854,418.338484880514,91.3657538877118,27.7551761046769,0.0523644961528436,0.516641968377518,803.741723361425,-6362471.13674173
9.52,47.1764316558838,435.926741115749,93.3116783602927,28.9174027489532,0.0522453582890654,0.54729763184832,836.326713792048,-6362465.71832221
9.72,47.1931772232056,453.849304260686,95.2790858481951,30.1249370881704,0.0521257553682298,0.643467295278716,869.565011852421,-6362459.77919624
9.92,47.2102041244507,472.10666568391,97.2653742624478,31.3765140381033,0.0520057506252034,0.763344446204429,903.431451853365,-6362453.28633672
10.12,47.2275104522705,490.69855160173,99.2654262878724,32.6693862571618,0.0518855001836167,0.880701009726813,937.87762085814,-6362446.26282386
10.32,47.2450952529907,509.623530171812,101.2739912087,34.0000300218224,0.0517651588846064,0.981410036807564,972.852101626806,-6362438.71070195
10.52,47.2629499435425,528.879758381285,103.290974002337,35.3666880911827,0.05164474338006,1.05750669179786,1008.34808170144,-6362430.6710572
10.72,47.2810745239258,548.465956109576,105.320798657465,36.7682210888575,0.0515241448793613,1.10254244182869,1044.40629396308,-6362422.11500148
10.92,47.2994661331177,568.381373709999,107.364401665096,38.2017591600064,0.0514033486040561,1.11700151149022,1081.04046621732,-6362413.08727567
11.12,47.3181228637695,588.625514439307,109.421341950609,39.6653340481323,0.0512823538583259,1.09878999806175,1118.24765459262,-6362403.5927465
11.32,47.3370399475098,609.19783627335,111.492130180567,41.1560068566095,0.0511611781366303,1.04976105739134,1156.04044915456,-6362393.67327294
11.52,47.3562173843384,630.098245152272,113.577003415124,42.6702583664233,0.0510398186198558,0.974085439489056,1194.43329175282,-6362383.37141941
11.72,47.3756532669067,651.326822446659,115.677253915595,44.2079575961908,0.0509182745494578,0.875312411552749,1233.44018726517,-6362372.69006729
11.92,47.3953466415405,672.884113345295,117.79519370844,45.7650445590905,0.0507964535849129,0.760423813423817,1273.10733502265,-6362361.69147304
12.12,47.4152956008911,694.771439041942,119.932961967908,47.341846087398,0.0506743198679141,0.640778295153031,1313.46303433552,-6362350.36654598
12.32,47.4355010986328,716.990025104955,122.087053300172,48.9334850931356,0.0505519803003346,0.530187617033004,1354.49270899128,-6362338.76808023
12.52,47.455958366394,739.54018724151,124.249499731706,50.5373990514934,0.0504296230601771,0.450504011817203,1396.11238996964,-6362326.90874953
12.72,47.4766693115234,762.421141390689,126.418754260469,52.1516396926546,0.0503073083574728,0.420261309781717,1438.31129825395,-6362314.82654161
12.92,47.4976301193237,785.632652148604,128.599169403155,53.7788433769412,0.0501849116175876,0.440915807005106,1481.13142841589,-6362302.47721166
13.12,47.5188388824463,809.175722936168,130.799081162538,55.4212308465669,0.0500622412126859,0.491626160285349,1524.6737105716,-6362289.85348824
13.32,47.5402965545654,833.052198605612,133.019449787217,57.0823263895828,0.0499392633210761,0.549154309666473,1568.93812790699,-6362276.90551206
13.52,47.5620012283325,857.263033072464,135.253212419124,58.7602870481517,0.0498161577352656,0.595043354482692,1613.84347685333,-6362263.62378984
13.72,47.5839519500732,881.807643099688,137.49344592714,60.4540677958048,0.0496930928889422,0.621061515017454,1659.29908878263,-6362249.99096627
13.92,47.6061429977417,906.684672306292,139.741776606362,62.1674194905321,0.0495700615675593,0.616347212469609,1705.29934492894,-6362235.95114636
14.12,47.6285743713379,931.893226074055,142.003221063989,63.90680216342,0.049446925424561,0.585720886215772,1751.8692379687,-6362221.40530417
14.32,47.6512422561646,957.433144144714,144.284784940368,65.6764999480742,0.0493235353140196,0.532009980327222,1799.07840908319,-6362206.30238232
14.52,47.6741456985474,983.304805479012,146.586195532387,67.4800063103899,0.0491998894178062,0.458843579182576,1846.89680511039,-6362190.53486297
14.72,47.6972808837891,1009.50756382011,148.903387993602,69.3182446294622,0.0490760988314044,0.379966124472715,1895.25059868023,-6362174.05055077
14.92,47.7206439971924,1036.04041847307,151.24102750834,71.1952118892421,0.0489520945399045,0.314036261932598,1944.17348918319,-6362156.79311601
15.12,47.744234085083,1062.9029868627,153.600214318779,73.1131101208231,0.0488278346653561,0.288163998378469,1993.65825595893,-6362138.68161293
15.32,47.7680473327637,1090.09428506717,155.974966456504,75.0684111403082,0.0487034450352485,0.311547910568078,2043.62695602141,-6362119.69082803
15.52,47.7920770645142,1117.61194324214,158.360932701224,77.0587423471626,0.0485790989975281,0.362165992672302,2094.01440448407,-6362099.82505599
15.72,47.8163204193115,1145.45334337279,160.754243279875,79.081405168437,0.0484548708804711,0.414111655748839,2144.76295551006,-6362079.07614126
15.92,47.8407735824585,1173.61525216047,163.155511851352,81.132854403291,0.0483307311376228,0.452513893857568,2195.89429561142,-6362057.48377417
16.12,47.8654308319092,1202.0958043281,165.572931819914,83.2151260006255,0.0482065326172409,0.469575633760399,2247.515516188,-6362035.02481724
16.32,47.8902883529663,1230.89455049299,168.012309054274,85.3264906651275,0.0480821414318176,0.462605530136537,2299.73335967399,-6362011.71278713
16.52,47.9153432846069,1260.01195577439,170.471832495067,87.464361826862,0.0479575573286714,0.437677876097375,2352.53735353611,-6361987.57168872
16.72,47.9405975341797,1289.44814557489,172.949351516554,89.6227647002782,0.0478328846836323,0.40229623520913,2405.9422695525,-6361962.70951792
16.92,47.9660472869873,1319.20273196604,175.439511053793,91.7986240271059,0.0477082433080326,0.371746526533895,2459.88079583179,-6361937.12813251
17.12,47.9916896820068,1349.27496134304,177.938481293262,93.9868906990059,0.0475836921591257,0.353818851951044,2514.32909438666,-6361910.88270562
17.32,48.0175180435181,1379.66441803519,180.453345098709,96.1904578313553,0.0474591150584914,0.354336111883862,2569.3876006389,-6361883.99795044
17.52,48.0435380935669,1410.37186927628,182.991846946174,98.4146314998227,0.0473343440927889,0.371415285153085,2625.15066296421,-6361856.40592264
17.72,48.0697441101074,1441.39908086602,185.553194416116,100.660598461686,0.0472093172512607,0.389741418322197,2681.59730326198,-6361828.05583209
17.92,48.096137046814,1472.74735645484,188.139354799298,102.929900878494,0.0470840701687039,0.398373122711044,2738.75347749796,-6361798.94529544
18.12,48.1227140426636,1504.41712090839,190.743117956261,105.221983928555,0.0469587560904039,0.388936953072981,2796.48868612386,-6361769.06268873
18.32,48.1494741439819,1536.407531037,193.358837710934,107.538687117488,0.0468335260410301,0.365313958182183,2854.66830015369,-6361738.35733361
18.52,48.1764125823975,1568.71642153244,195.985968702221,109.881116126538,0.0467083908803893,0.328486646341359,2913.25897028111,-6361706.75229877
18.72,48.2035217285156,1601.3420019662,198.627248745515,112.253070689653,0.0465832503974276,0.288655204882666,2972.26164108701,-6361674.16604465
18.92,48.2308006286621,1634.28235799167,201.285426589432,114.659429009692,0.0464580870753669,0.262720871974033,3031.66363690887,-6361640.5087655
19.12,48.2582454681396,1667.53548805788,203.958599415241,117.096900412046,0.0463329059362713,0.257961795053367,3091.45115637407,-6361605.71361273
19.32,48.2858505249023,1701.09953010175,206.649534986728,119.569611622033,0.0462077088392448,0.268775858419754,3151.61907065474,-6361569.71645007
19.52,48.3136119842529,1734.97224255279,209.354721518184,122.0715512723,0.0460825105653332,0.286457305334002,3212.15304683708,-6361532.61493291
19.72,48.3415250778198,1769.15184176899,212.074085281725,124.601242912367,0.0459573119329834,0.298304948669966,3273.0577086499,-6361494.37303878
19.92,48.3695850372314,1803.63618854247,214.806501533371,127.155013848169,0.0458321186384971,0.297880577259333,3334.34416031372,-6361455.01535024
20.12,48.3977890014648,1838.42407785542,217.553092980846,129.729452835373,0.045706934514262,0.291552654841126,3396.07374299224,-6361414.60467871
20.32,48.4261331558228,1873.51410394255,220.311699309578,132.320308867635,0.0455817642516719,0.28577415523938,3458.24967117514,-6361373.16601072
20.52,48.4546165466309,1908.90567489155,223.084333407679,134.927843887256,0.0454566098075064,0.281979046850009,3520.91073732544,-6361330.74630066
20.72,48.4832363128662,1944.59788712393,225.869249847223,137.550730895804,0.0453314650721017,0.286207172134769,3584.03313769773,-6361287.36079369
20.92,48.5119876861572,1980.59006526507,228.670682650328,140.190628757156,0.0452062568930175,0.294647314309048,3647.68987532798,-6361242.99757429
21.12,48.5408716201782,2016.8819643734,231.486720871756,142.84844958583,0.0450809265752137,0.296839700201608,3711.82271057274,-6361197.63602094
21.32,48.5698804855347,2053.4728610171,234.317138145248,145.526689249541,0.044955605143775,0.287953381758834,3776.3866032213,-6361151.24834602
21.52,48.5990152359009,2090.36004021578,237.146435364352,148.217498858897,0.0448304545619827,0.266084804842986,3841.11750950199,-6361103.95501015
21.72,48.6282653808594,2127.53911910858,239.97628823802,150.925892799272,0.044705558682068,0.237868702505841,3905.96353621408,-6361055.63452678
21.92,48.6576290130615,2165.00587049127,242.803654017256,153.652565624052,0.0445809735799742,0.212465081823048,3970.81967573427,-6361006.2404159
22.12,48.6870956420898,2202.75520935748,245.62930102477,156.396210320507,0.044456616101349,0.199019092682326,4035.70352006797,-6360955.79338467
22.32,48.71666431427,2240.78363246191,248.465776116184,159.165617754246,0.0443322134266453,0.195950215052147,4100.77126300335,-6360904.09812044
22.52,48.7463264465332,2279.0890527973,251.32300086498,161.964868556883,0.0442076225821116,0.197146909912013,4166.19596802909,-6360851.02906467
22.72,48.7760820388794,2317.6700670151,254.196143984029,164.78894031889,0.044082878843386,0.195515864743265,4231.92794281431,-6360796.62986818
22.92,48.8059244155884,2356.52513695322,257.078453743034,167.629602575757,0.0439581260002961,0.189337759960375,4297.92135787755,-6360741.06438918
23.12,48.8358535766602,2395.65142794792,259.960281437761,170.477489941619,0.0438335697802832,0.185833977340397,4364.07387223374,-6360684.52254327
23.32,48.8658628463745,2435.04563104268,262.839466637334,173.329308341275,0.0437092408521531,0.190972579769929,4430.37588880304,-6360627.07780451
23.52,48.8959484100342,2474.7050808128,265.723148391679,176.189467014664,0.0435849867755956,0.201477054781733,4496.93382444885,-6360568.65564276
23.72,48.9261074066162,2514.62831365969,268.619067954213,179.064398710235,0.0434606253599466,0.207826270244708,4563.83805116545,-6360509.12418706
23.92,48.9563369750977,2554.81430716719,271.530150640588,181.958577153251,0.0433360965854502,0.202681490704453,4631.08358371723,-6360448.37765264
24.12,48.9866352081299,2595.26150163729,274.451624066496,184.87182835865,0.0432114905888521,0.185344895071258,4698.53465160634,-6360386.39567689
24.32,49.0169982910156,2635.96639523003,277.370502003796,187.798020506181,0.0430870837740764,0.1619079268426,4765.92913591303,-6360323.28137527
24.52,49.0474166870117,2676.92345614359,280.278717062637,190.733140619298,0.0429630353087688,0.141882331753037,4833.09429536853,-6360259.09760788
24.72,49.0778884887695,2718.12667868845,283.17787111216,193.678153481291,0.0428393126051943,0.131281051760021,4900.03367535584,-6360193.80556671
24.92,49.1084032058716,2759.57078699861,286.074496564624,196.635915788213,0.0427157837920703,0.127336089772337,4966.85861945711,-6360127.32823479
25.12,49.1389589309692,2801.25207963027,288.977741342936,199.610117654938,0.0425922612599756,0.123775027777677,5033.7467237208,-6360059.57493245
25.32,49.1695489883423,2843.16806402337,291.889066690085,202.598865746234,0.04246870743205,0.119741081175597,5100.76929198205,-6359990.58332972
25.52,49.2001724243164,2885.31606442761,294.800423382613,205.594187861043,0.0423452978981247,0.119726159526839,5167.84239215869,-6359920.53920121
25.72,49.2308235168457,2927.69235508144,297.703612859072,208.589135021918,0.0422221925192737,0.125502966300514,5234.85485443473,-6359849.61114242
25.92,49.2615032196045,2970.29279139824,300.599234240985,211.584354184083,0.042099390120073,0.131227761426864,5301.80017468985,-6359777.78907413
26.12,49.292200088501,3013.11370993499,303.494349832637,214.586366208672,0.0419767501522348,0.129758631382255,5368.74409860559,-6359704.91347125
26.32,49.3229150772095,3056.15225741267,306.39643765078,217.602732674834,0.0418541217825424,0.118810524426121,5435.74334801547,-6359630.78580385
26.52,49.3536434173584,3099.40573815722,309.305713809125,220.635774571301,0.0417315188179965,0.102464488950893,5502.74257074948,-6359555.32389215
26.72,49.3843822479248,3142.87068810407,312.217240237551,223.683148174855,0.0416090402774425,0.0881655246509371,5569.62485721335,-6359478.56149511
26.92,49.4151268005371,3186.54286413826,315.126186163293,226.741108997305,0.0414868058054271,0.0801796261464706,5636.30539951008,-6359400.57587922
27.12,49.4458713531494,3230.41760626435,318.030532599195,229.806552522928,0.0413648583504697,0.076345295417878,5702.77439008188,-6359321.43645425
27.32,49.4766120910645,3274.49094445072,320.936620370222,232.881667410974,0.0412430945435068,0.074358915240705,5769.17286898103,-6359241.08524702
27.52,49.507345199585,3318.76044765953,323.853239224239,235.970639113111,0.0411213534448752,0.0763921780720004,5835.68131604884,-6359159.4083279
27.72,49.5380706787109,3363.22486260254,326.7849237942,239.075622774633,0.0409995627635316,0.0824676328042518,5902.39395442884,-6359076.33894962
27.92,49.5687847137451,3407.88348606974,329.735025783588,242.199365343265,0.0408776679630568,0.0871169037233889,5969.35367471725,-6358991.78716508
28.12,49.5994863510132,3452.73550842609,332.699932421296,245.340744648667,0.040755775687402,0.0849703438058753,6036.46358414646,-6358905.75901793
28.32,49.6301736831665,3497.77856130246,335.667428602223,248.492741120157,0.0406341372051414,0.0761625635853896,6103.47637178097,-6358818.42194096
28.52,49.6608419418335,3543.00853946712,338.630590607334,251.651651345233,0.0405129190625183,0.0659307956104267,6170.23514985293,-6358729.8605493
28.72,49.6914882659912,3588.42105711345,341.592002767366,254.81955921433,0.0403921034753814,0.0595695551208782,6236.76078164391,-6358640.0031654
28.92,49.7221088409424,3634.01198741701,344.551033690491,257.994796191264,0.0402717118092364,0.057475577164834,6303.06041426491,-6358548.88874734
29.12,49.7526950836182,3679.7775958227,347.512358295966,261.178878560585,0.0401516589718104,0.0583301327403399,6369.24682150409,-6358456.46809198
29.32,49.7832517623901,3725.71583747678,350.489491996475,264.380207659059,0.0400316840372646,0.0622937412156593,6435.56937778648,-6358362.49267139
29.52,49.8137712478638,3771.82642171904,353.490727981422,267.604389975839,0.0399116348169112,0.0671445334307877,6502.17222739663,-6358266.78345299
29.72,49.8442583084106,3818.10934002046,356.514819631161,270.85125495797,0.0397915265048777,0.0679336590568052,6569.01432889141,-6358169.32472267
29.92,49.8747091293335,3864.56430745125,359.5631720844,274.123499841751,0.039671338107807,0.0630907912694165,6636.07019563299,-6358070.00803809
30.12,49.9051237106323,3911.19064813945,362.631040267874,277.419003362593,0.0395511578930471,0.055919177104778,6703.22029022127,-6357968.86864654
30.32,49.9354963302612,3957.98612775654,365.70465962766,280.727646187153,0.0394312550888146,0.0509962278521748,6770.23215458915,-6357866.18946676
30.52,49.9658269882202,4004.94700590149,368.775558879145,284.041956070871,0.0393117815793864,0.0494532568801669,6836.99115732033,-6357762.19215651
30.72,49.996111869812,4052.06947564706,371.845343442183,287.361467460708,0.0391927130449502,0.0506260376276919,6903.55996638443,-6357656.88775249
30.92,50.026346206665,4099.35032392852,374.916933982319,290.687133616505,0.0390739925743321,0.0537660352953721,6970.01290399581,-6357550.24813829
31.12,50.0565309524536,4146.78712051455,377.997793842388,294.024578405418,0.0389554803084137,0.0556467526220072,7036.46288222726,-6357442.08723961
31.32,50.0866603851318,4194.37840069924,381.095763234664,297.380924508607,0.0388370323918638,0.0535042800540872,7102.99457691703,-6357332.15616861
31.52,50.1167364120483,4242.12295911182,384.2107882939,300.757481779733,0.0387186492215107,0.0488237033471304,7169.56112572271,-6357220.38539451
31.72,50.1467533111572,4290.01892236341,387.337989603059,304.150981889363,0.038600425041081,0.0451207290487719,7236.06400457863,-6357106.85746967
31.92,50.1767148971558,4338.06432015542,390.480640100303,307.563298868401,0.0384822944511508,0.0441359068950036,7302.56717258133,-6356991.48999775
32.12,50.2066135406494,4386.25788582582,393.641448514792,310.995254481179,0.0383642128617003,0.0454351690016909,7369.14770292211,-6356874.24082271
32.32,50.2364511489868,4434.59827818163,396.814196401526,314.441049024727,0.0382462945645248,0.0474566737480766,7435.73507946637,-6356755.29320353
32.52,50.266224861145,4483.0831734715,399.990099069106,317.893884514095,0.0381286975323289,0.0475953536004725,7502.18514785916,-6356634.87232006
32.72,50.2959318161011,4531.70934553817,403.165044185954,321.351481374124,0.0380114940133514,0.0448645869766355,7568.39533745591,-6356513.04590494
32.92,50.325569152832,4580.47302626353,406.336316605689,324.812464301917,0.0378947371113961,0.0416432253192847,7634.28840550501,-6356389.85586765
33.12,50.3551340103149,4629.37043478154,409.508851593883,328.280570026363,0.0377783353725868,0.0413131903627751,7699.93482406251,-6356265.16240234
33.32,50.3846254348755,4678.39923874196,412.697024393536,331.766216484198,0.037662032855815,0.0446952163732623,7765.58015807532,-6356138.55884338
33.52,50.4140396118164,4727.55879911035,415.909655807002,335.275521294346,0.0375456709265877,0.0493145169729629,7831.38651125226,-6356009.78276872
33.72,50.4433794021606,4776.84884667024,419.145005214272,338.807065036338,0.0374292801165779,0.0513708005664686,7897.32683143113,-6355878.87048281
33.92,50.4726438522339,4826.26868803799,422.39994617612,342.359115548261,0.0373129149893292,0.0493294750819186,7963.32425341476,-6355745.89075439
34.12,50.5018272399902,4875.81680456176,425.666605328131,345.926121736352,0.0371967208235883,0.0454775343905747,8029.22743149567,-6355611.05124613
34.32,50.5309314727783,4925.49048567377,428.934054498043,349.499287187918,0.0370808392715278,0.0433153428088695,8094.86312139966,-6355474.66856226
34.52,50.5599536895752,4975.2855225224,432.193159584876,353.070427447403,0.0369652689829933,0.0442372703396825,8160.11220404413,-6355337.02884366
34.72,50.5888919830322,5025.19881328102,435.459262896905,356.651207851555,0.0368499112793884,0.0469578656498719,8225.22444799636,-6355197.66302414
34.92,50.6177415847778,5075.22806266043,438.731161516462,360.240330082216,0.0367347521972463,0.0488415331896202,8290.18780464679,-6355056.60704603
35.12,50.646502494812,5125.37073708791,442.009387318309,363.838658831048,0.0366197884383982,0.0479160661160818,8354.98824658338,-6354913.83264654
35.32,50.6751747131348,5175.62443177029,445.295195074426,367.447824316076,0.0365050190666456,0.0451547959922256,8419.61543147825,-6354769.28481595
35.52,50.7037534713745,5225.98667540401,448.588514649101,371.067868193197,0.0363904465722451,0.0432713334589621,8484.05761824455,-6354622.95412455
35.72,50.7322397232056,5276.45501793362,451.889282952077,374.698250685347,0.03627606930735,0.0435085661016749,8548.32561647054,-6354474.83700845
35.92,50.7606296539307,5327.02712114807,455.197442535095,378.338310323037,0.0361618890355455,0.0452475961172697,8612.43608167581,-6354324.93308108
36.12,50.7889223098755,5377.7007216448,458.512948672921,381.987786331532,0.0360479031065863,0.0464671071793761,8676.39157757722,-6354173.23491727
36.32,50.8171186447144,5428.47353504226,461.83576789815,385.646959270375,0.0359341145586188,0.0457688375187651,8740.17404992692,-6354019.73171675
36.52,50.8452129364014,5479.34318568651,465.165877761264,389.316172677626,0.0358205241032226,0.0438913868587264,8803.76284313668,-6353864.41046443
36.72,50.8732070922852,5530.30725334398,468.503374408681,392.995557346813,0.0357071364197315,0.0429571252170593,8867.1509424746,-6353707.25823871
36.92,50.9010972976685,5581.36323541682,471.84503977251,396.681889568081,0.0355940351411854,0.0438810957979346,8930.30712251738,-6353548.38729628
37.12,50.9288816452026,5632.50826918241,475.187992925513,400.372303450043,0.0354812672473391,0.0455398752628243,8993.20204068348,-6353387.89869409
37.32,50.9565620422363,5683.73979904503,478.538895018098,404.072402052149,0.0353687202129787,0.0461130941244225,9055.92491401173,-6353225.54296621
37.52,50.9841346740723,5735.05619390029,481.907173701967,407.79046705173,0.0352562389708784,0.0450148102113018,9118.5913903024,-6353060.95624535
37.72,51.0115985870361,5786.45645295922,485.296315004959,411.529698329744,0.0351437649358647,0.043322295390743,9181.23655627295,-6352893.98918903
37.92,51.0389556884766,5837.93933065329,488.699363712175,415.284125195075,0.0350314105154162,0.0428247144257679,9243.76182595268,-6352724.88692229
38.12,51.0662031173706,5889.50251824036,492.104910898237,419.043552737769,0.0349193658556035,0.0437595757459946,9306.02352179494,-6352554.07700687
38.32,51.093337059021,5941.14305265248,495.51094557042,422.806031738716,0.034807658002958,0.0447587451003595,9367.99770315271,-6352381.63073512
38.52,51.1203594207764,5992.85846772045,498.927083477624,426.579928743281,0.0346961328069456,0.0444818769755342,9429.80546518881,-6352207.16447011
38.72,51.1472702026367,6044.64741487987,502.363649141295,430.374305615355,0.0345846191065748,0.0433951530217674,9491.57542355265,-6352030.25340813
38.92,51.1740665435791,6096.50920703355,505.824877838582,434.192821257875,0.0344730505264844,0.0426478897109051,9553.36164277885,-6351850.70823909
39.12,51.2007484436035,6148.44313785806,509.305266550019,438.030512387452,0.0343615148790762,0.0429186250459575,9615.0964991115,-6351668.72769267
39.32,51.2273168563843,6200.44731303304,512.788933406013,441.873497125663,0.0342502620507753,0.0434653286888037,9676.5687192902,-6351484.94330064
39.52,51.2537679672241,6252.51843827963,516.266105452107,445.713354096834,0.0341394515624047,0.0437984517245758,9737.63899150677,-6351299.75220908
39.72,51.2800998687744,6304.65294188168,519.738161859411,449.551234046943,0.0340290553387042,0.0436417827933751,9798.32095106319,-6351113.10208868
39.92,51.3063144683838,6356.84726077877,523.203391871966,453.385742438423,0.0339191009166229,0.0427910136912969,9858.58069897071,-6350925.07043238
40.12,51.3324060440063,6409.09790070076,526.667303107299,457.221621840868,0.0338095000645507,0.0421180011778227,9918.48683068622,-6350735.43398288
40.32,51.3583765029907,6461.40262593795,530.14593110622,461.072516400787,0.0336999972016499,0.0423848105357547,9978.26196544617,-6350543.50802561
40.52,51.3842248916626,6513.76064466685,533.649107956869,464.946804177303,0.0335904412311261,0.0429002251985414,10038.0427079313,-6350348.84495586
40.72,38.5574607849121,6566.12779749278,536.131046251299,467.938455945483,0.0446627908564312,0.288540667013866,10083.662283686,-6350198.47036369
40.92,38.576602935791,6618.38950564899,538.184529283432,470.613656963194,0.0445476446521057,1.22016493346605,10120.4602258895,-6350076.5474659
41.12,38.5955858230591,6670.52353745233,540.246768663004,473.359029585631,0.0444326354035745,1.56746526918353,10153.8823779598,-6349965.06533146
41.32,38.6144037246704,6722.52136653196,542.317328984948,476.102828841446,0.0443180212010643,0.974952115052389,10187.3660158552,-6349850.91497171
41.52,38.6330642700195,6774.39099652879,544.395620094095,478.792862937653,0.0442039424677109,0.28907584936227,10223.478838807,-6349724.52939445
41.72,38.6515827178955,6826.14287532773,546.47596669852,481.454197009781,0.0440903549551357,0.366749203207733,10260.7208376778,-6349591.65244121
41.92,38.6699571609497,6877.7736096289,548.556281985658,484.148521672363,0.0439771972198452,1.01007925671523,10295.9102810398,-6349464.23757118
42.12,38.688178062439,6929.26900361758,550.639181527794,486.892415323123,0.0438643457033766,1.33975993632375,10328.3144000843,-6349344.94676133
42.32,38.7062387466431,6980.62091058679,552.738419974454,489.650819126023,0.0437516675831059,0.980877434831891,10360.4394379752,-6349224.36691024
42.52,38.7241458892822,7031.83487425279,554.860098293268,492.387696532785,0.0436391475379637,0.470584996842425,10394.4749027351,-6349094.33694889
42.72,38.7419109344482,7082.91957818437,556.995387804799,495.111205739761,0.0435268726947956,0.470415639983061,10429.5423336132,-6348958.12898824
42.92,38.7595348358154,7133.87367390003,559.138877435181,497.862137149256,0.0434148588670558,0.913413183446469,10463.2506903894,-6348824.63801641
43.12,38.7770109176636,7184.68675793335,561.287730630116,500.651912906672,0.0433031119306205,1.17655493499771,10494.8120979397,-6348696.80383408
43.32,38.7943315505981,7235.35156618897,563.446263756484,503.452344099817,0.0431916387416002,0.943663364624484,10525.9036546955,-6348568.4190914
43.52,38.8115034103394,7285.87086454313,565.619106151509,506.236437293247,0.0430804301840751,0.573107301191021,10558.2096866295,-6348433.20028703
43.72,38.8285360336304,7336.25046954304,567.803409880205,509.011422413211,0.0429694802151293,0.556245284751918,10591.2162916008,-6348292.97540949
43.92,38.8454256057739,7386.48893913627,569.991544620711,511.803066291753,0.0428588743682821,0.86659648166229,10623.1261837659,-6348154.40720321
44.12,38.86217212677,7436.57761202566,572.179112226248,514.617925029018,0.0427486539182965,1.05576073155686,10653.3070344636,-6348019.94409525
