MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS,__PITCH,__YAW,__ROLL,__PROGRADE_PITCH,__PROGRADE_YAW,__PROGRADE_ROLL,__NORMAL_PITCH,__NORMAL_YAW,__NORMAL_ROLL,THROTTLE
13.52,832.765380859375,832.765380859375,733.974584276788,98.7366197364542,10.7179339642287,18.2963003254295,3.46881871023653,0.0509778507776881,45.5155067443848,10.0263500842707,1212.81087583676,-6362063.92731993,0.548455595970154,350.317260742188,180.553451538086,0.105277180671692,283.196411132813,270.024688720703,270.108337402344,310.124359130859,0,1
13.62,832.96240234375,832.96240234375,743.835292055272,99.5943821130394,11.0377440203374,18.3141424762764,3.44544870323726,0.0518259072167565,45.4819221496582,10.110989649757,1231.01434162352,-6362050.21625842,0.553895652294159,350.209564208984,180.618606567383,0.107748009264469,283.2939453125,270.025451660156,270.106536865234,306.543334960938,0,1
13.72,833.160827636719,833.160827636719,753.77888105996,100.453714257175,11.3603634783127,18.3320341909956,3.41865721848133,0.0526822524985696,45.448356628418,10.1957075579886,1249.37837062962,-6362036.37414278,0.559217393398285,350.10595703125,180.557189941406,0.110222242772579,283.391265869141,270.026245117188,270.115356445313,310.490936279297,0,1
13.82,833.360595703125,833.360595703125,763.805389843881,101.312722147683,11.6859763999555,18.3499695889779,3.38915527202493,0.0535460844046756,45.4148216247559,10.2803063238813,1267.88322725799,-6362022.39326116,0.564805507659912,350.005554199219,180.602066040039,0.112747706472874,283.488098144531,270.027038574219,270.113647460938,308.081176757813,0,1
13.92,833.561889648438,833.561889648438,773.914622878656,102.171815522448,12.0150677007266,18.3679496777272,3.3570743009097,0.0544159925511501,45.3813247680664,10.364821512891,1286.53212471493,-6362008.25182217,0.569761216640472,349.907897949219,180.563659667969,0.115285135805607,283.584503173828,270.027862548828,270.115356445313,310.681701660156,0,1
14.02,833.764587402344,833.764587402344,784.106535783969,103.030883593205,12.3478909661041,18.3859733656806,3.32160770869603,0.0552915913604945,45.3478622436523,10.449237535222,1305.32317310665,-6361993.93625644,0.575667858123779,349.813690185547,180.512985229492,0.117732055485249,283.680450439453,270.028656005859,270.118682861328,270.000793457031,44.421703338623,1
14.12,833.96875,833.96875,794.381073854864,103.890005449525,12.6825359407386,18.4040358581692,3.28369919384697,0.0561728020909048,45.3144493103027,10.5335849641161,1324.25917664357,-6361979.53252979,0.581185817718506,349.723022460938,180.572982788086,0.120276309549809,283.776000976563,270.029479980469,270.121948242188,269.996826171875,40.8240776062012,1
14.22,834.17431640625,834.17431640625,804.738017271273,104.748923754715,13.0207233443217,18.4221373858019,3.24408379522986,0.0570595221328174,45.2810821533203,10.6178155622113,1343.33485810552,-6361964.96643116,0.586880266666412,349.634185791016,180.515686035156,0.122912764549255,283.871063232422,270.030334472656,270.125122070313,269.998443603516,44.8967475891113,1
14.32,834.381286621094,834.381286621094,815.177462580614,105.608952284728,13.3611426229405,18.4402826439249,3.20274797105841,0.0579521225803123,45.2477493286133,10.7020803739719,1362.56574996281,-6361950.29291917,0.59232497215271,349.548004150391,180.580307006836,0.125600457191467,283.965881347656,270.031219482422,270.125122070313,270.000762939453,41.0111961364746,1
14.42,834.589660644531,834.589660644531,825.699280334637,106.469652848656,13.705222243975,18.4584779172126,3.15977756996494,0.0588511069313403,45.2144355773926,10.786315358883,1381.94510686584,-6361935.44854695,0.597593367099762,349.463500976563,180.608947753906,0.128255695104599,284.060272216797,270.032104492188,270.131225585938,270.000732421875,39.5898513793945,1
14.52,834.799499511719,834.799499511719,836.303680920042,107.333113111033,14.0528618190135,18.4767371242567,3.11465399232487,0.0597567634183637,45.1811103820801,10.8707358518548,1401.4958546171,-6361920.43736307,0.602548837661743,349.381469726563,180.538955688477,0.130893871188164,284.154571533203,270.032989501953,270.134155273438,270.002166748047,44.2583770751953,1
14.62,835.010681152344,835.010681152344,846.990743574686,108.200442472424,14.4013991120521,18.4950670930102,3.06988509383448,0.0606704454570485,45.1477508544922,10.9554914621991,1421.23481622525,-6361905.37433781,0.607849061489105,349.300842285156,180.598678588867,0.133521780371666,284.2490234375,270.033905029297,270.137054443359,269.996459960938,40.7928352355957,1
14.72,835.223266601563,835.223266601563,857.760905432515,109.072818317606,14.7543969905421,18.5134740714779,3.02558445304698,0.0615941997590087,45.1143455505371,11.0406554588396,1441.17100828514,-6361890.10533927,0.612959563732147,349.2197265625,180.545028686523,0.13615483045578,284.343566894531,270.034820556641,270.141265869141,269.996520996094,44.472225189209,1
14.82,835.437255859375,835.437255859375,868.614452174865,109.949636861498,15.1098206474534,18.5319582869269,2.98146351896742,0.0625289259493575,45.0808944702148,11.1261927975056,1461.30207107682,-6361874.71892767,0.618387401103973,349.139404296875,180.573211669922,0.138818606734276,284.438293457031,270.035736083984,270.142639160156,269.999328613281,42.9632377624512,1
14.92,835.652648925781,835.652648925781,879.551902554929,110.831494248031,15.4696071357525,18.5505168259857,2.93729611439642,0.0634745029041439,45.0474052429199,11.2121374296462,1481.63305338565,-6361859.13154466,0.623755991458893,349.059204101563,180.577972412109,0.141560941934586,284.533111572266,270.036682128906,270.145385742188,270.003356933594,42.9675407409668,1
15.02,835.869506835938,835.869506835938,890.573605839163,111.716516148835,15.8310374484462,18.569149683999,2.89403361653896,0.0644308887846088,45.0138816833496,11.2983340314322,1502.14813017379,-6361843.45751052,0.629077911376953,348.979370117188,180.543380737305,0.144229844212532,284.627990722656,270.037628173828,270.145385742188,270.001953125,45.5049438476563,1
15.12,836.087768554688,836.087768554688,901.679583843797,112.605525481147,16.1962357459168,18.5878509836681,2.85138019192525,0.0653977170437753,44.9803352355957,11.384836798886,1522.85417568497,-6361827.60665561,0.634920060634613,348.899200439453,180.612258911133,0.146917536854744,284.722808837891,270.038604736328,270.150665283203,269.998077392578,41.4900856018066,1
15.22,836.307434082031,836.307434082031,912.870179123245,113.496499578929,16.5630615704841,18.6066098526191,2.8109862109413,0.0663740564504995,44.9467926025391,11.4714678361461,1543.73227201775,-6361811.67129671,0.639762341976166,348.817962646484,180.547622680664,0.149635955691338,284.817535400391,270.039581298828,270.150665283203,269.999359130859,45.82958984375,1
15.32,836.528503417969,836.528503417969,924.145481816493,114.388864011125,16.9350487011357,18.6254216692177,2.76997826922208,0.0673587238988704,44.9132652282715,11.5581146135011,1564.76997429412,-6361795.49785265,0.64512038230896,348.736694335938,180.593200683594,0.152374863624573,284.911834716797,270.040588378906,270.15576171875,270.001220703125,43.2110061645508,1
15.42,836.750915527344,836.750915527344,935.505371701904,115.282850671005,17.3091052022657,18.6442804187791,2.73118481587521,0.0683509470368334,44.8797645568848,11.6448465259198,1585.97537070327,-6361779.22094789,0.650488436222076,348.654174804688,180.567199707031,0.15517184138298,285.005920410156,270.041595458984,270.160705566406,270.001220703125,45.1477012634277,1
15.52,836.974792480469,836.974792480469,946.949832159095,116.176758004243,17.6855389049047,18.6631857197248,2.69394675373598,0.0693501999637018,44.8462982177734,11.7314828345861,1607.32781613898,-6361762.82644921,0.655323565006256,348.570709228516,180.571228027344,0.158020049333572,285.099548339844,270.042633056641,270.164306640625,269.998809814453,45.1639938354492,1
15.62,837.200073242188,837.200073242188,958.479100106284,117.07210495776,18.0645029084366,18.6821426321694,2.65758362063605,0.0703558242743227,44.8128509521484,11.8181778591102,1628.844939203,-6361746.3070395,0.660493016242981,348.487030029297,180.655899047852,0.160871654748917,285.192932128906,270.043701171875,270.16552734375,270.0029296875,40.3395576477051,1
15.72,837.426696777344,837.426696777344,970.092967453413,117.969062612715,18.4464766922593,18.7011562570254,2.62238721327929,0.0713683582555042,44.7794075012207,11.9049412997165,1650.52805975731,-6361729.64068195,0.665054798126221,348.402618408203,180.584457397461,0.163718149065971,285.286041259766,270.044738769531,270.170166015625,269.999420166016,44.8634567260742,1
15.82,837.65478515625,837.65478515625,981.791737864725,118.869215547495,18.8319560681388,18.7202374243833,2.58797698578437,0.0723886230767738,44.7459487915039,11.9919285118513,1672.39575002249,-6361712.80437644,0.669663786888123,348.317718505859,180.566055297852,0.166492938995361,285.379028320313,270.045776367188,270.171325683594,269.996612548828,46.2963485717773,1
15.92,837.884155273438,837.884155273438,993.575634771027,119.773144909943,19.2197820126081,18.7393902040951,2.55560517489529,0.073417995254916,44.7124557495117,12.0792179616546,1694.45808083843,-6361695.85049679,0.674206852912903,348.231689453125,180.61003112793,0.169318929314613,285.472076416016,270.046875,270.174713134766,270.000549316406,43.7712249755859,1
16.02,838.114929199219,838.114929199219,1005.4449308319,120.682036636923,19.6113290634127,18.7586175335307,2.52471897217876,0.0744574954962162,44.6789283752441,12.1669096360379,1716.72805906832,-6361678.71866691,0.678577661514282,348.14453125,180.553909301758,0.172172248363495,285.565216064453,270.047943115234,270.178039550781,270.001647949219,47.5795021057129,1
16.12,838.347106933594,838.347106933594,1017.40001665987,121.594303372015,20.0063621855858,18.7779260428772,2.49407651591623,0.0755077544149292,44.6453514099121,12.254842325957,1739.1877110647,-6361661.41687296,0.682977914810181,348.057403564453,180.632202148438,0.17498117685318,285.658264160156,270.049041748047,270.181304931641,270,42.9054527282715,1
16.22,838.580688476563,838.580688476563,1029.44126516301,122.512174277326,20.4054580158127,18.7973127651522,2.4644931961481,0.0765690037959334,44.6117324829102,12.343236518707,1761.86467121635,-6361643.92185087,0.687726616859436,347.969482421875,180.59407043457,0.177861824631691,285.751495361328,270.050170898438,270.182373046875,270.001586914063,45.4814414978027,1
16.32,838.815734863281,838.815734863281,1041.56906182412,123.434367238053,20.8093409848568,18.8167793012316,2.43489716341988,0.0776415545163004,44.5780715942383,12.431945899479,1784.74262897577,-6361626.20024763,0.691982507705688,347.881378173828,180.535217285156,0.180749297142029,285.844635009766,270.051300048828,270.185577392578,270,49.5673446655273,1
16.42,839.052001953125,839.052001953125,1053.78354240488,124.359513016229,21.2150187874861,18.8363075013743,2.40625116435964,0.0787255147572156,44.5443992614746,12.5208794339666,1807.81156173442,-6361608.38464204,0.697121679782867,347.793426513672,180.603469848633,0.183730706572533,285.937744140625,270.052490234375,270.190765380859,270.001037597656,45.3935432434082,1
16.52,839.289733886719,839.289733886719,1066.08496654406,125.286320782759,21.6252530465458,18.8558949255508,2.37901299148408,0.0798190167671061,44.5107345581055,12.6098545447989,1831.04955615196,-6361590.34858399,0.701846837997437,347.703765869141,180.537780761719,0.186590865254402,286.030456542969,270.053619384766,270.191802978516,270.00048828125,49.9110450744629,1
16.62,839.528869628906,839.528869628906,1078.47324055806,126.213544144173,22.0371040121708,18.875528993501,2.35155441180089,0.0809201879365952,44.4771041870117,12.6987930232959,1854.44712449517,-6361572.22465188,0.706359028816223,347.615295410156,180.583679199219,0.189514189958572,286.122833251953,270.054779052734,270.196838378906,270,47.1219253540039,1
16.72,839.769287109375,839.769287109375,1090.94825029094,127.140880262501,22.4525258941836,18.8952021535025,2.3248083667997,0.0820280669279423,44.4435195922852,12.7876280870769,1877.99557777587,-6361553.92543589,0.711351811885834,347.526123046875,180.561828613281,0.192418739199638,286.214660644531,270.055969238281,270.199798583984,270,48.796070098877,1
16.82,840.011108398438,840.011108398438,1103.50995353796,128.067357516401,22.8703392329139,18.914917182122,2.29814035133775,0.0831414173840603,44.4099807739258,12.876279338056,1901.68437904026,-6361535.50284013,0.716286838054657,347.437377929688,180.561264038086,0.19534720480442,286.305938720703,270.05712890625,270.202697753906,269.9990234375,49.0859565734863,1
16.92,840.254333496094,840.254333496094,1116.15824404452,128.994733411311,23.2907949758035,18.9346757409442,2.2719284104618,0.0842594283594675,44.3764839172363,12.9649242694778,1925.53558695037,-6361516.94675206,0.720558881759644,347.348663330078,180.62385559082,0.198350802063942,286.396850585938,270.058349609375,270.20556640625,269.997161865234,45.3399047851563,1
17.02,840.498840332031,840.498840332031,1128.89316589572,129.922499153752,23.7147554760928,18.9544800114519,2.2443234494048,0.0853832786834595,44.343017578125,13.0534933334329,1949.54022445623,-6361498.21643476,0.725094437599182,347.261413574219,180.528533935547,0.201321944594383,286.487243652344,270.0595703125,270.207458496094,269.998596191406,51.7615623474121,1
17.12,840.744689941406,840.744689941406,1141.71457933728,130.851701050544,24.1411216185178,18.9743363343839,2.21674218436316,0.0865133858578935,44.3095703125,13.1421151827549,1973.71455686726,-6361479.36218564,0.729047060012817,347.174774169922,180.504638671875,0.204352855682373,286.577392578125,270.060821533203,270.213073730469,270.001373291016,53.6487236022949,1
17.22,840.991882324219,840.991882324219,1154.62260283064,131.782770828634,24.5715701227164,18.9942513479905,2.18938681106096,0.0876503135888482,44.2761268615723,13.2308022952565,1998.06039872579,-6361460.30637819,0.733427762985229,347.087799072266,180.556060791016,0.207317188382149,286.667175292969,270.062072753906,270.216705322266,270.000457763672,50.3463249206543,1
17.32,841.240478515625,841.240478515625,1167.61731015146,132.717832388614,25.0059809881324,19.0142363964525,2.16092089154428,0.0887953000592781,44.2426643371582,13.3197768338218,2022.6070088679,-6361441.05724057,0.737960934638977,347.002105712891,180.488998413086,0.210358336567879,286.756896972656,270.063354492188,270.217590332031,270,55.2331924438477,1
17.42,841.490356445313,841.490356445313,1180.69912747014,133.657123318058,25.4429076474008,19.0342938307311,2.13385878389087,0.0899499632462105,44.209171295166,13.4090910599245,2047.36237152759,-6361421.67686688,0.742660284042358,346.915832519531,180.551361083984,0.213420003652573,286.846649169922,270.064636230469,270.221160888672,269.999114990234,51.1435623168945,1
17.52,841.741577148438,841.741577148438,1193.86840789765,134.599649555976,25.8834945224255,19.0544235932804,2.10572053099385,0.0911154329732944,44.175651550293,13.4986187659268,2072.31097080838,-6361402.11180786,0.747486233711243,346.830841064453,180.503295898438,0.216380909085274,286.936279296875,270.065887451172,270.224670410156,269.997406005859,54.6991386413574,1
17.62,841.994079589844,841.994079589844,1207.12523264997,135.546497426257,26.328887120847,19.0746228543029,2.07741400430797,0.0922912027075565,44.1421089172363,13.5884493900491,2097.46542896889,-6361382.3156038,0.752023458480835,346.745849609375,180.538589477539,0.219481840729713,287.025787353516,270.067230224609,270.22900390625,270.001708984375,52.4841117858887,1
17.72,842.247924804688,842.247924804688,1220.46987730358,136.495448090189,26.7783779530995,19.0948849305034,2.04664294484261,0.0934770817339457,44.1085624694824,13.6783645889465,2122.79747213703,-6361362.31447556,0.756951630115509,346.663299560547,180.601516723633,0.222516179084778,287.114990234375,270.068511962891,270.232391357422,270.000427246094,48.5934104919434,1
17.82,842.503051757813,842.503051757813,1233.90247586742,137.445980336571,27.2292559322968,19.1152003136575,2.01576164557966,0.0946715797859293,44.0750312805176,13.7683642941712,2148.30754156038,-6361342.2313399,0.761470556259155,346.581878662109,180.521423339844,0.225586369633675,287.203948974609,270.069854736328,270.235717773438,270,54.1490058898926,1
17.92,842.759582519531,842.759582519531,1247.4229661366,138.39734632595,27.6840612394301,19.1355635888918,1.98360582071055,0.0958735405182181,44.0415344238281,13.8583183831958,2173.97809620015,-6361321.95051152,0.766371965408325,346.501678466797,180.569442749023,0.228620707988739,287.292419433594,270.071166992188,270.239837646484,269.999176025391,51.1484832763672,1
18.02,843.017333984375,843.017333984375,1261.03140365798,139.348884645785,28.1402034010408,19.155970657183,1.95292773871163,0.0970820010115362,44.0080718994141,13.9482106565108,2199.80686601158,-6361301.58944901,0.772007644176483,346.420928955078,180.534683227539,0.231701150536537,287.380523681641,270.072509765625,270.242279052734,270.001220703125,53.7450790405273,1
18.12,843.2763671875,843.2763671875,1274.72741003614,140.301480113116,28.5993503381073,19.1764229586693,1.92031401950578,0.0982958701009544,43.9746437072754,14.0380986220836,2225.80139143672,-6361281.071038,0.776953518390656,346.342407226563,180.506210327148,0.234733775258064,287.468231201172,270.073883056641,270.245483398438,270.000793457031,55.9565315246582,1
18.22,843.536804199219,843.536804199219,1288.51123162918,141.255319643092,29.0598679489987,19.196929992896,1.88920094178388,0.0995158477541632,43.941234588623,14.1280359476265,2251.96911365539,-6361260.47116236,0.781698286533356,346.263427734375,180.571273803711,0.237860321998596,287.5556640625,270.075256347656,270.248657226563,270.001159667969,51.7801322937012,1
18.32,843.798461914063,843.798461914063,1302.38292267825,142.210247030099,29.5231113908441,19.2174893574617,1.85784760913553,0.100742401815709,43.9078407287598,14.2179775675318,2278.30389982462,-6361239.72439358,0.786755681037903,346.185028076172,180.50244140625,0.240874171257019,287.642730712891,270.076599121094,270.251770019531,270.000396728516,56.6984519958496,1
18.42,844.061401367188,844.061401367188,1316.3424812099,143.168678147192,29.9896053614654,19.2381159229135,1.82641327461667,0.101976282840453,43.8744316101074,14.3081642207128,2304.83962724637,-6361218.81231543,0.79139631986618,346.107147216797,180.55583190918,0.244021207094193,287.729705810547,270.078002929688,270.256408691406,270.001159667969,53.2817153930664,1
18.52,844.325622558594,844.325622558594,1330.39019565284,144.130342572266,30.4595171044844,19.2588098644204,1.79547950785859,0.103218564050326,43.841007232666,14.3985634906959,2331.57257635798,-6361197.72527782,0.79545122385025,346.029083251953,180.523132324219,0.247238263487816,287.816497802734,270.079467773438,270.258697509766,269.999633789063,55.7227020263672,1
18.62,844.591125488281,844.591125488281,1344.52633061074,145.095352598447,30.9340750961324,19.2795763943361,1.76444431167615,0.104470481591673,43.8075561523438,14.4891593945941,2358.50128882192,-6361176.40149337,0.800346553325653,345.950866699219,180.512619018555,0.250235021114349,287.903076171875,270.080841064453,270.260925292969,270.000366210938,56.6761436462402,1
18.72,844.857849121094,844.857849121094,1358.75114325434,146.06556165593,31.4106201765272,19.3004126408167,1.73333272254159,0.105732776096072,43.7740821838379,14.5802039597772,2385.66256642248,-6361154.96774175,0.804282128810883,345.873809814453,180.540222167969,0.253366708755493,287.989807128906,270.082275390625,270.266876220703,270,54.9994659423828,1
18.82,845.1259765625,845.1259765625,1373.06503706053,147.039239113585,31.8907761118928,19.3213196127027,1.70277216104794,0.107006110309871,43.740592956543,14.6714799082138,2413.02665290702,-6361133.346503,0.809019088745117,345.796447753906,180.44319152832,0.256465911865234,288.076416015625,270.083709716797,270.269073486328,269.999633789063,62.0526657104492,1
18.92,845.395263671875,845.395263671875,1387.46803705301,148.014566471308,32.3724095154511,19.3422885322896,1.6729935947634,0.108289276135772,43.7070960998535,14.7628444438263,2440.57370167505,-6361111.6343893,0.813123047351837,345.71923828125,180.484756469727,0.259554892778397,288.162750244141,270.085144042969,270.272674560547,269.998199462891,59.2798461914063,1
19.02,845.665832519531,845.665832519531,1401.96038512979,148.99285391066,32.8585032137631,19.3633155829611,1.64226379483213,0.10958092603483,43.6736068725586,14.8543669406299,2468.31415399536,-6361089.69849209,0.817152678966522,345.642852783203,180.527923583984,0.262742936611176,288.248840332031,270.086639404297,270.274841308594,269.998931884766,56.4931411743164,1
19.12,845.937683105469,845.937683105469,1416.54200022481,149.973566096034,33.3470702934241,19.3844008875177,1.61203351621106,0.110881045090543,43.6401252746582,14.9460359304874,2496.24683531374,-6361067.62602833,0.822346985340118,345.566558837891,180.460083007813,0.265925854444504,288.334716796875,270.088134765625,270.279754638672,269.997192382813,61.4839973449707,1
19.22,846.210754394531,846.210754394531,1431.21316109877,150.955615805387,33.8378840563111,19.4055346814476,1.58299514643799,0.112189028239925,43.6066703796387,15.0377424834916,2524.35628177039,-6361045.42651203,0.826821267604828,345.489654541016,180.521179199219,0.269089967012405,288.420288085938,270.089599609375,270.283233642578,270.000335693359,57.4152412414551,1
19.32,846.485107421875,846.485107421875,1445.97359251231,151.937543440959,34.3308781638318,19.4267184383334,1.55561163015243,0.113503551051294,43.5732421875,15.1293347754919,2552.62000504695,-6361023.10344937,0.83218652009964,345.411560058594,180.449081420898,0.272289931774139,288.505340576172,270.091125488281,270.286682128906,270.001708984375,62.7100715637207,1
19.42,846.760681152344,846.760681152344,1460.82351030782,152.921103425977,34.827630739309,19.4479542402792,1.52799728276624,0.114823482157497,43.5398330688477,15.2209593554376,2581.05951316562,-6361000.58384739,0.83650004863739,345.333709716797,180.389343261719,0.27545577287674,288.590026855469,270.092651367188,270.290069580078,270.000335693359,67.2590713500977,1
19.52,847.03759765625,847.03759765625,1475.76285704225,153.907182443939,35.3270404503081,19.4692483992259,1.50100169154287,0.116149676402017,43.5064353942871,15.3127347085998,2609.69263830874,-6360977.91805537,0.840946674346924,345.255737304688,180.459838867188,0.278633534908295,288.674468994141,270.094177246094,270.294067382813,270.001647949219,62.3539237976074,1
19.62,847.315551757813,847.315551757813,1490.79176405352,154.896070160096,35.8301677616841,19.490600854057,1.47333159581803,0.117483785295972,43.4730339050293,15.4046655121816,2638.52061422262,-6360955.05666964,0.845342695713043,345.178588867188,180.392471313477,0.281802803277969,288.758666992188,270.095703125,270.296752929688,269.9990234375,67.4207992553711,1
19.72,847.594787597656,847.594787597656,1505.91044963151,155.888048937384,36.336119602781,19.5120259324468,1.44686763031535,0.118826822909038,43.4396095275879,15.4968023469711,2667.55178749189,-6360932.04139971,0.849737882614136,345.100708007813,180.439544677734,0.285013020038605,288.842742919922,270.097259521484,270.300659179688,270.000640869141,64.2115249633789,1
19.82,847.875305175781,847.875305175781,1521.11935840826,156.884811393361,36.8459300063877,19.5335272694164,1.42147874715719,0.120179382765825,43.4061546325684,15.5892977628999,2696.81027027871,-6360908.82313479,0.853462278842926,345.022033691406,180.412353515625,0.288211315870285,288.9267578125,270.098846435547,270.30517578125,269.9990234375,66.3583679199219,1
19.92,848.156982421875,848.156982421875,1536.41865635011,157.887220985489,37.3578461031992,19.5551057121696,1.39712795875593,0.121542651963446,43.3726615905762,15.6822853343105,2726.31789364852,-6360885.48089905,0.85673201084137,344.943267822266,180.416870117188,0.291385650634766,289.010986328125,270.100402832031,270.307098388672,270.000640869141,66.211181640625,1
20.02,848.43994140625,848.43994140625,1551.80872313585,158.89323535959,37.8746051055012,19.5767625899407,1.3724403272001,0.122917739411265,43.3391342163086,15.7754824273151,2756.03262663446,-6360861.89055273,0.861446857452393,344.864624023438,180.501541137695,0.294575423002243,289.094940185547,270.101989746094,270.3115234375,269.998748779297,60.4394760131836,1
20.12,848.72412109375,848.72412109375,1567.29002928175,159.904749131589,38.39497859971,19.5985019061788,1.34780727207506,0.124304466308923,43.3055610656738,15.8691181351461,2785.99093481153,-6360838.1100518,0.866005003452301,344.786376953125,180.431732177734,0.297910273075104,289.178985595703,270.103607177734,270.314025878906,269.998748779297,65.5484008789063,1
20.22,849.009521484375,849.009521484375,1582.86300324649,160.922268393466,38.9196397248674,19.6203256514161,1.32411035018252,0.125703362291673,43.2719383239746,15.9632284933249,2816.20015985146,-6360814.10537089,0.869448304176331,344.707397460938,180.472229003906,0.301269084215164,289.263122558594,270.105285644531,270.317749023438,270,62.8803405761719,1
20.32,849.296203613281,849.296203613281,1598.52786536328,161.944275759506,39.4471393424449,19.6422303104947,1.29985203084634,0.127115225640424,43.2382774353027,16.0576897530242,2846.64252461866,-6360789.93867875,0.872801423072815,344.629577636719,180.530120849609,0.304479330778122,289.347198486328,270.106903076172,270.32080078125,270.000915527344,59.0817375183105,1
20.42,849.583923339844,849.583923339844,1614.28510254622,162.969784578229,39.9787360881636,19.6641983261621,1.27601266644099,0.128538446220386,43.2046051025391,16.1523654955687,2877.29765270837,-6360765.55558787,0.87700092792511,344.551361083984,180.456771850586,0.307728826999664,289.431091308594,270.108551025391,270.325073242188,269.999084472656,64.3425674438477,1
20.52,849.873046875,849.873046875,1630.13478322048,163.998450938711,40.5128855580718,19.6862296493162,1.2532236575372,0.129971975432072,43.1709403991699,16.2472584413392,2908.16685095523,-6360741.0287006,0.880779802799225,344.472747802734,180.523712158203,0.311123460531235,289.514801025391,270.110260009766,270.328643798828,270,59.9176025390625,1
20.62,850.163208007813,850.163208007813,1646.07680680137,165.026810316952,41.0498540440578,19.7083037272022,1.22996628521776,0.131413841259936,43.1373100280762,16.3419957472308,2939.19110144302,-6360716.33921147,0.885288774967194,344.394775390625,180.473114013672,0.314366161823273,289.597961425781,270.111938476563,270.333374023438,269.999694824219,63.5946426391602,1
20.72,850.454650878906,850.454650878906,1662.11122440733,166.055470230228,41.5895823102712,19.7304210327236,1.2075410148071,0.13286071194542,43.1037254333496,16.4366424366394,2970.38018804509,-6360691.49200265,0.888770699501038,344.316192626953,180.494720458984,0.317605435848236,289.680603027344,270.113586425781,270.336303710938,270.000305175781,62.2827606201172,1
20.82,850.747314453125,850.747314453125,1678.23784533516,167.083638673002,42.1314789866273,19.7525801793724,1.18534172999226,0.134311467812427,43.0701866149902,16.5311298142194,3001.72278562468,-6360666.51471281,0.892879128456116,344.237823486328,180.490280151367,0.320866882801056,289.7626953125,270.115295410156,270.34033203125,270.000854492188,62.7789878845215,1
20.92,851.041076660156,851.041076660156,1694.45665575005,168.113201083605,42.677418663456,19.7747801106383,1.16246415849757,0.13576628429491,43.0366897583008,16.6256070367536,3033.24251241982,-6360641.32208051,0.897234797477722,344.160003662109,180.371765136719,0.324217170476913,289.844360351563,270.117004394531,270.343780517578,270.002258300781,71.2922286987305,1
21.02,851.336059570313,851.336059570313,1710.767428088,169.141802548326,43.2251354798501,19.79702720775,1.13887286959446,0.137225317789838,43.0032272338867,16.7198844937326,3064.90822174307,-6360616.01493292,0.901466846466064,344.083343505859,180.384979248047,0.327521324157715,289.925415039063,270.118713378906,270.348297119141,270.000549316406,70.5322341918945,1
21.12,851.632202148438,851.632202148438,1727.17021460831,170.169843842717,43.7734802790312,19.8193130692164,1.11582978426496,0.138687445693854,42.9698143005371,16.8140353991497,3096.73137884401,-6360590.64727919,0.905205309391022,344.007080078125,180.407455444336,0.330820351839066,290.006042480469,270.120452880859,270.351654052734,270.000549316406,69.1232604980469,1
21.22,851.929504394531,851.929504394531,1743.66461353656,171.198339473229,44.3263905280254,19.8416394711507,1.09327796408505,0.140152510679663,42.9364471435547,16.9080606813164,3128.71142235026,-6360565.03573933,0.90926456451416,343.929901123047,180.353393554688,0.334088653326035,290.086029052734,270.122161865234,270.355529785156,270,73.1106491088867,1
21.32,852.227905273438,852.227905273438,1760.25058997516,172.226525609176,44.8798044703684,19.8640103126278,1.07141168431244,0.141621186720124,42.9031143188477,17.0019889483045,3160.85297105927,-6360539.36957402,0.913500010967255,343.852966308594,180.420989990234,0.337399631738663,290.165618896484,270.123901367188,270.358825683594,270.000823974609,68.5303649902344,1
21.42,852.527465820313,852.527465820313,1776.92816827912,173.256595921829,45.4376983411308,19.8864341455345,1.05011193826426,0.143093352331326,42.869800567627,17.0959437940496,3193.17593715899,-6360513.46391207,0.917273163795471,343.775299072266,180.35417175293,0.340736240148544,290.244781494141,270.125671386719,270.362609863281,269.999450683594,73.3887329101563,1
21.52,852.828186035156,852.828186035156,1793.69732474908,174.290775123804,45.9975650973565,19.9089252470652,1.03047942338327,0.144570773829495,42.8364753723145,17.1902294440918,3225.73190844338,-6360487.43415277,0.921719968318939,343.696716308594,180.402435302734,0.3440762758255,290.323944091797,270.12744140625,270.366912841797,269.999481201172,70.1802825927734,1
21.62,853.130004882813,853.130004882813,1810.55871757586,175.329010743222,46.5617662568758,19.9314930244248,1.00949629762453,0.146057816999501,42.8031158447266,17.2847748154148,3258.51010410301,-6360461.16876949,0.926284670829773,343.619506835938,180.358993530273,0.347382158041,290.402923583984,270.129211425781,270.370086669922,269.999481201172,73.3806381225586,1
21.72,853.432861328125,853.432861328125,1827.51268626656,176.373249902286,47.1285513403674,19.9541416235344,0.98957075047306,0.147555663929902,42.7697105407715,17.3798349734356,3291.55500007328,-6360434.7513628,0.930089831352234,343.542083740234,180.328796386719,0.350775092840195,290.482055664063,270.131011962891,270.373260498047,270.001037597656,75.6442947387695,1
