MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
15.02,440.456115722656,440.456115722656,899.090848376974,113.799239746329,13.6581459265349,18.7135859117143,0.558693256075609,0.068203953215461,11.5395500655128,1540.38404315244,-6362618.84401015
15.22,440.591827392578,440.591827392578,921.876346300356,115.584179307963,14.0666059391373,18.7518088829849,0.55877303255482,0.0702146002111057,11.7182560152756,1583.51174444519,-6362621.50618302
15.42,440.729309082031,440.729309082031,945.013299539685,117.387533441823,14.48340041793,18.7903287202367,0.559137416270432,0.072266406243758,11.8987246064424,1627.50827505346,-6362624.23476852
15.62,440.868560791016,440.868560791016,968.504801703617,119.206466960373,14.9083345558874,18.8291306509383,0.558266226088588,0.0743613628595815,12.0806650410565,1672.35163856018,-6362627.00372071
15.82,441.009613037109,441.009613037109,992.353929959238,121.040019201749,15.3405234116035,18.8681948136467,0.556533860330812,0.076499649224601,12.2639885238875,1718.04214747529,-6362629.78741231
16.02,441.152435302734,441.152435302734,1016.56251075305,122.881691924015,15.7796643433542,18.9074690374985,0.554916980246995,0.0786746627972597,12.4480285826264,1764.50770460907,-6362632.55570371
16.22,441.296997070313,441.296997070313,1041.13135421183,124.726227312398,16.2258045358416,18.9469065544844,0.553076924253766,0.0808790052594426,12.6322412413374,1811.68579966761,-6362635.34055371
16.42,441.443328857422,441.443328857422,1066.06089260336,126.574383492379,16.6786178858321,18.9865263622819,0.553704498169427,0.0831089040336205,12.8167070807522,1859.58776318375,-6362638.19641999
16.62,441.591400146484,441.591400146484,1091.35181498714,128.43095372926,17.1388054316336,19.0263623032574,0.551961052994439,0.0853675086776215,13.0019095158256,1908.27730619069,-6362641.02768441
16.82,441.7412109375,441.7412109375,1117.00631438848,130.300784679446,17.6065990460532,19.0664532032641,0.549643408318547,0.0876621423549279,13.1883434931149,1957.82442618161,-6362643.87109674
17.02,441.892730712891,441.892730712891,1143.02700407337,132.184316647071,18.0826001475931,19.1068056479116,0.546063860296602,0.0899965198926208,13.3760445234708,2008.24298903719,-6362646.76700354
17.22,442.045989990234,442.045989990234,1169.41578618716,134.075991917917,18.5661897063216,19.1473720214343,0.544339083906027,0.0923686185839765,13.5644466585104,2059.4668047782,-6362649.66618822
17.42,442.201019287109,442.201019287109,1196.17321953084,135.970533104862,19.0562457178408,19.188102352464,0.540059858022882,0.0947682597393347,13.7530196569907,2111.42894909065,-6362652.60536638
17.62,442.357696533203,442.357696533203,1223.29913283419,137.864022059628,19.553175706591,19.2289727134658,0.537659290230189,0.0971894259778876,13.9413516423836,2164.07385401055,-6362655.57249521
17.82,442.516052246094,442.516052246094,1250.79304051306,139.755348843705,20.0556260074043,19.2699686862607,0.533387852848453,0.0996283680631502,14.1293465596766,2217.3864556998,-6362658.45668151
18.02,442.676147460938,442.676147460938,1278.65457979124,141.649695369898,20.5648891541152,19.3111460333819,0.529444836095654,0.102085410078046,14.3175181571398,2271.43649024609,-6362661.43518671
18.22,442.837799072266,442.837799072266,1306.88554829825,143.56016798224,21.0830004044801,19.3525894094721,0.523315326936499,0.104574492581635,14.5071884441618,2326.4144165637,-6362664.44229614
18.42,443.001159667969,443.001159667969,1335.48946503084,145.491509236619,21.6134804320618,19.3943509761715,0.517970005230163,0.107109696403026,14.6987917354527,2382.39437885769,-6362667.53103543
18.62,443.166168212891,443.166168212891,1364.46964823361,147.437878338412,22.1496328433376,19.4364043706138,0.513188228953902,0.10969145697835,14.8918259542213,2439.31749943364,-6362670.53990298
18.82,443.332855224609,443.332855224609,1393.82846024167,149.39533332325,22.6938961902426,19.4786941970973,0.509898197682431,0.112311506268694,15.0858446005868,2497.12816101685,-6362673.6108732
19.02,443.501129150391,443.501129150391,1423.56709167175,151.35690074009,23.2471108086946,19.5211538622988,0.506082948760779,0.114961666396049,15.2801113650444,2555.7230658792,-6362676.76044058
19.22,443.671081542969,443.671081542969,1453.68560179137,153.321356821298,23.8066252623888,19.5637945606407,0.502987702963625,0.117632742174269,15.4745403772667,2615.09056441858,-6362679.8324419
19.42,443.842620849609,443.842620849609,1484.18517039623,155.296214481052,24.374357817124,19.606683961228,0.499579555077262,0.120331818772108,15.669876462255,2675.34711435996,-6362682.90282559
19.62,444.015747070313,444.015747070313,1515.06811272353,157.288995243077,24.9513453667332,19.6498617246156,0.495714676813609,0.123067440656649,15.8668796063789,2736.61805222463,-6362685.99827733
19.82,444.190521240234,444.190521240234,1546.33727159817,159.290823857764,25.5364341964904,19.6932792526687,0.490361186414178,0.125845111815308,16.0646484511634,2798.77413613815,-6362689.10289749
20.02,444.366851806641,444.366851806641,1577.9933285024,161.296317961177,26.1285567943179,19.7368736598417,0.484205640952914,0.12864804924952,16.2626420139784,2861.73441037443,-6362692.15373595
20.22,444.544769287109,444.544769287109,1610.0368249407,163.307098306263,26.7304286794619,19.7806486152327,0.477253667204611,0.131472361163864,16.4609802838698,2925.51993251499,-6362695.22292008
20.42,444.724243164063,444.724243164063,1642.46883493848,165.32918696163,27.3403759340974,19.8246759005248,0.470378375401516,0.134323442879008,16.6603129931942,2990.23972084466,-6362698.38218976
20.62,444.905242919922,444.905242919922,1675.29200856946,167.367188472469,27.9591860826225,19.869011542177,0.465254614210335,0.137210875510117,16.8611035333747,3055.97849427909,-6362701.45929971
20.82,445.087799072266,445.087799072266,1708.50968914386,169.427196990375,28.5866323431725,19.9136761274343,0.457851316814259,0.140142897996397,17.0639861066405,3122.85405802634,-6362704.57532488
21.02,445.271911621094,445.271911621094,1742.12560397293,171.501783721096,29.2244754947161,19.9586192285934,0.450173863843028,0.143122763873333,17.2681587052334,3190.74695398286,-6362707.64420333
21.22,445.457580566406,445.457580566406,1776.14070123248,173.578631215408,29.8711107050479,20.0037416000505,0.44309888825321,0.146131089597097,17.4723685597045,3259.45192777179,-6362710.80390939
21.42,445.644714355469,445.644714355469,1810.55462838057,175.654853913971,30.5240544627249,20.04899672286,0.435674108706744,0.149151327952181,17.6763588987848,3328.92412351165,-6362713.94350256
21.62,445.833343505859,445.833343505859,1845.36688801926,177.729494397608,31.1837296147495,20.0943963950194,0.429872221925987,0.152182882685927,17.8800212956919,3399.14276192896,-6362717.02012172
21.82,446.023468017578,446.023468017578,1880.57668288983,179.804159455132,31.8504742992784,20.1399321333219,0.420688914423421,0.155221286098797,18.0835140761143,3470.13326224778,-6362720.13089402
22.02,446.215026855469,446.215026855469,1916.18430438545,181.883914380723,32.5258297319876,20.1856569908696,0.410955866310448,0.158274168656505,18.2873333461731,3541.98345791735,-6362723.24747762
22.22,446.407958984375,446.407958984375,1952.19167053886,183.979135459487,33.2102977438209,20.2316703858773,0.403904531928725,0.161352419353393,18.4925461989234,3614.88997933455,-6362726.40000466
22.42,446.602386474609,446.602386474609,1988.60180871654,186.094377346479,33.9062418403503,20.278022004003,0.395217603353453,0.164471048027823,18.6995807598793,3688.94275538158,-6362729.50627389
22.62,446.798187255859,446.798187255859,2025.41838893667,188.229956038901,34.6133869278979,20.3247000480936,0.387533767508812,0.167634189661677,18.9084727433377,3764.16300721001,-6362732.63263847
22.82,446.995422363281,446.995422363281,2062.6452868646,190.386630644988,35.3312610232385,20.3717186145297,0.378515168448595,0.170841324015582,19.1193086410557,3840.58195634279,-6362735.74821191
